meshblock_id,deprivation_index,deprivation_scores
2968400,5,969
2968500,6,984
2968600,6,997
2968700,5,963
2968800,7,1003
2968900,8,1066
2969000,8,1066
2969100,7,1020
2969200,3,930
2969300,3,931
2969400,6,984
2969500,3,929
2969600,1,871
2969701,1,869
2969704,6,976
2969800,6,976
2969900,6,976
2970000,2,914
2970100,2,902
2970200,2,908
2970300,1,895
2970401,2,908
2970402,2,908
2970500,3,927
2970600,2,915
2970700,2,915
2970800,4,936
2970900,2,915
2971000,4,936
2971100,2,913
2971200,2,910
2971300,4,942
2971400,1,893
2971500,3,917
2971600,2,915
2971700,3,917
2971800,2,915
2971900,2,915
2972000,3,931
2972100,4,946
2972200,1,882
2972301,1,883
2972302,1,897
2972400,5,960
2972500,4,946
2972600,8,1059
2972700,6,997
2972800,3,928
2972900,6,997
2973001,3,928
2973002,3,922
2973101,3,922
2973102,3,922
2973103,4,937
2973104,4,937
2973200,4,943
2973300,4,937
2973400,3,930
2973500,3,922
2973600,2,901
2973700,2,917
2973801,2,901
2973802,1,894
2973900,3,932
2974000,1,882
2974100,2,903
2974200,1,882
2974300,1,882
2974400,1,882
2974500,2,903
2974600,4,949
2974701,4,949
2974702,2,903
2974800,2,903
2974900,2,903
2975000,2,906
2975100,2,906
2975200,4,935
2975300,4,949
2975400,3,931
2975500,3,931
2975600,4,935
2975700,1,884
2975800,4,953
2975900,2,903
2976000,3,931
2976101,2,901
2976102,1,869
2976200,3,931
2976301,2,905
2976302,3,928
2976401,4,943
2976402,3,922
2976403,3,928
2976404,6,997
2976405,5,960
2976500,4,943
2976600,4,943
2976701,1,869
2976702,2,901
2976800,3,922
2976900,5,960
2977000,4,946
2977100,6,997
2977201,3,928
2977202,3,922
2977502,2,908
2977503,2,901
2977505,1,869
2977506,2,901
2977507,1,869
2977508,1,880
2977600,1,869
2977701,1,880
2977702,1,880
2977800,2,914
2977900,4,952
2978000,1,884
2978100,3,919
2978200,,
2978300,2,909
2978401,1,884
2978402,2,910
2978403,2,910
2978500,2,909
2978600,1,882
2978700,1,874
2978800,2,914
2978900,6,985
2979000,4,940
2979100,2,903
2979200,2,903
2979300,1,884
2979400,1,876
2979500,2,906
2979600,3,929
2979701,1,884
2979702,1,884
2979801,1,884
2979802,1,884
2979900,2,914
2980000,2,914
2980201,1,893
2980202,2,908
2980203,5,960
2980302,4,943
2980303,7,1011
2980304,4,946
2980305,5,960
2980402,1,880
2980403,2,910
2980404,1,880
2980405,1,893
2980406,1,893
2980408,2,915
2980409,1,888
2980500,4,943
2980602,1,851
2980603,1,870
2980700,1,892
2980800,2,914
2980900,3,928
2981000,4,948
2981100,3,928
2981200,4,948
2981300,3,928
2981401,4,948
2981402,3,928
2981403,2,906
2981500,2,915
2981600,2,913
2981700,2,913
2981800,2,913
2981901,2,913
2981902,1,891
2982000,2,917
2982101,2,917
2982200,4,949
2982300,4,949
2982400,1,891
2982500,4,949
2982600,1,891
2982700,3,922
2982800,5,963
2982900,3,922
2983000,7,1012
2983100,2,917
2983200,7,1012
2983300,7,1012
2983400,7,1012
2983500,7,1012
2983600,3,922
2983700,7,1012
2983800,7,1012
2983900,7,1012
2984000,3,930
2984100,3,922
2984200,6,998
2984300,5,958
2984400,4,937
2984500,4,937
2984600,8,1043
2984700,8,1043
2984800,8,1043
2984900,7,1018
2985000,7,1018
2985100,7,1018
2985200,8,1043
2985300,7,1000
2985400,7,1000
2985500,7,1021
2985600,7,1021
2985700,7,1021
2985801,6,998
2985901,2,917
2985903,1,891
2985904,2,917
2986001,3,922
2986002,3,922
2986101,3,922
2986102,6,998
2986200,4,937
2986300,7,1020
2986400,7,1020
2986500,4,949
2986600,4,949
2986700,3,934
2986801,5,956
2986802,5,956
2986803,5,956
2986804,5,956
2986805,8,1037
2986901,7,1004
2986902,3,934
2987000,5,958
2987100,5,960
2987200,5,960
2987300,5,960
2987400,5,960
2987501,4,945
2987600,7,1004
2987700,3,934
2987800,3,934
2987900,5,973
2988000,3,928
2988100,5,958
2988200,4,945
2988300,7,1004
2988400,7,1023
2988500,8,1060
2988600,9,1099
2988700,8,1060
2988800,8,1060
2988900,8,1035
2989000,9,1099
2989100,9,1099
2989200,8,1035
2989300,8,1060
2989400,8,1035
2989500,7,1030
2989600,8,1031
2989700,8,1031
2989800,7,1030
2989900,5,956
2990000,5,956
2990100,7,1020
2990200,9,1079
2990300,9,1079
2990400,5,957
2990500,8,1037
2990600,7,1023
2990700,7,1029
2990800,7,1029
2990900,7,1029
2991000,8,1037
2991101,3,930
2991102,2,917
2991200,7,1027
2991300,3,930
2991400,2,907
2991500,7,1028
2991600,8,1041
2991700,6,988
2991800,6,988
2991900,4,948
2992000,8,1041
2992100,6,994
2992200,6,994
2992300,3,918
2992400,2,909
2992500,8,1040
2992600,8,1040
2992700,8,1040
2992900,9,1094
2993000,6,983
2993100,10,1236
2993200,9,1094
2993300,8,1041
2993400,9,1094
2993500,10,1149
2993600,10,1149
2993700,9,1094
2993800,9,1094
2993900,9,1094
2994000,8,1041
2994100,10,1149
2994200,10,1149
2994300,9,1094
2994400,10,1149
2994500,6,983
2994600,4,937
2994700,4,950
2994800,7,1012
2994900,7,1012
2995000,5,964
2995100,5,964
2995200,6,974
2995300,3,925
2995400,5,966
2995500,4,948
2995600,6,989
2995700,4,948
2995800,2,903
2995900,6,989
2996000,3,925
2996100,3,927
2996200,4,944
2996300,4,944
2996400,2,912
2996500,2,912
2996600,2,911
2996700,2,907
2996800,8,1035
2996900,4,948
2997100,8,1035
2997200,5,956
2997300,4,948
2997400,8,1035
2997500,2,903
2997600,2,903
2997701,5,956
2997702,2,903
2997800,2,907
2997901,2,912
2997902,2,912
2998000,2,903
2998100,3,925
2998200,3,925
2998300,3,925
2998400,3,924
2998500,3,925
2998600,3,926
2998700,3,926
2998800,3,926
2998900,3,924
2999000,3,926
2999102,3,924
2999200,6,976
2999300,6,976
2999400,7,1007
2999500,7,1007
2999600,1,898
2999701,8,1032
2999702,1,891
2999801,8,1032
2999902,8,1032
3000000,8,1032
3000100,8,1032
3000200,8,1032
3000300,3,924
3000400,3,924
3000500,3,924
3000600,3,924
3000700,5,974
3000800,1,898
3000900,1,898
3001000,1,898
3001100,5,974
3001200,8,1051
3001300,5,974
3001400,8,1051
3001500,5,974
3001600,4,944
3001700,3,927
3001800,4,944
3001900,2,912
3002001,4,937
3002002,4,937
3002100,2,911
3002201,4,948
3002202,4,948
3002203,2,903
3002300,4,935
3002400,3,927
3002500,3,932
3002600,3,927
3002700,3,927
3002800,2,915
3002900,3,932
3003000,4,953
3003100,4,953
3003200,3,932
3003300,4,953
3003401,2,912
3003402,1,878
3003501,2,912
3003502,3,932
3003503,1,878
3003601,3,932
3003602,1,894
3003603,1,894
3003700,3,932
3003800,3,932
3003900,4,935
3004001,3,921
3004101,2,907
3004102,1,878
3004200,2,907
3004300,2,912
3004401,2,907
3004402,1,878
3004403,1,878
3004500,2,907
3004600,2,912
3004702,3,924
3004800,6,986
3004900,6,986
3005000,6,986
3005102,2,905
3005200,2,905
3005300,2,905
3005400,5,966
3005500,2,905
3005600,5,966
3005700,2,905
3005800,5,966
3005900,5,966
3006000,3,923
3006100,3,923
3006200,3,923
3006300,3,922
3006400,3,922
3006602,3,922
3006700,5,971
3006800,3,922
3006900,5,971
3007000,5,971
3007100,5,971
3007200,3,922
3007300,6,999
3007401,2,915
3007500,4,941
3007600,4,941
3007700,4,941
3007800,4,941
3007900,4,941
3008000,2,915
3008100,2,915
3008201,2,910
3008300,2,910
3008400,4,945
3008500,2,910
3008600,2,911
3008700,2,911
3008800,2,910
3008900,2,910
3009000,2,911
3009100,2,911
3009200,2,910
3009300,2,911
3009400,6,991
3009500,4,937
3009600,7,1008
3009700,7,1008
3009800,7,1008
3009900,4,937
3010000,8,1058
3010100,8,1058
3010200,8,1058
3010300,4,941
3010400,6,999
3010500,6,993
3010600,6,999
3010700,6,993
3010800,5,972
3010900,2,905
3011000,2,905
3011100,2,905
3011201,2,905
3011202,5,966
3011203,2,915
3011300,2,905
3011400,2,915
3011500,5,966
3011601,2,915
3011700,3,921
3011800,3,921
3011900,3,921
3012000,2,915
3012100,4,936
3012200,1,896
3012300,4,936
3012400,4,936
3012500,3,921
3012600,1,896
3012700,1,896
3012800,1,896
3012900,4,936
3013000,4,938
3013100,4,938
3013200,4,936
3013300,4,938
3013400,4,938
3013500,3,932
3013600,1,896
3013800,2,912
3013900,4,951
3014000,6,981
3014100,7,1012
3014200,7,1012
3014300,4,938
3014400,6,981
3014500,5,956
3014600,5,956
3014700,5,956
3014800,3,931
3014900,3,920
3015000,3,920
3015100,3,931
3015200,3,920
3015300,3,920
3015400,3,920
3015500,3,920
3015600,3,920
3015700,3,920
3015800,1,896
3015900,1,896
3016000,3,925
3016100,1,896
3016200,1,896
3016300,1,881
3016400,1,896
3016500,1,896
3016600,3,920
3016701,3,920
3016702,3,928
3016800,3,920
3016900,3,920
3017000,3,922
3017100,3,922
3017200,4,953
3017300,4,953
3017400,4,953
3017500,4,953
3017600,3,921
3017700,2,906
3017800,4,947
3017900,4,953
3018000,2,915
3018100,2,915
3018200,2,915
3018300,2,915
3018400,3,931
3018500,3,931
3018600,3,931
3018700,5,971
3018800,3,928
3018900,5,971
3019000,7,1006
3019100,3,931
3019200,8,1036
3019300,3,931
3019400,5,958
3019500,5,958
3019600,5,958
3019700,2,906
3019800,5,956
3019900,3,921
3020000,5,956
3020100,5,956
3020200,2,906
3020300,6,985
3020400,4,945
3020500,4,947
3020600,4,947
3020700,1,881
3020800,4,947
3020900,1,881
3021000,1,881
3021201,2,900
3021202,2,914
3021300,2,914
3021400,1,893
3021500,2,914
3021603,1,893
3021604,4,947
3021605,4,947
3021606,2,898
3021607,2,898
3021608,2,898
3021609,2,898
3021610,2,898
3021700,1,868
3021800,1,882
3021900,6,979
3022100,4,947
3022201,2,900
3022202,2,900
3022300,3,924
3022400,2,912
3022500,2,900
3022600,3,917
3022700,3,931
3022800,3,924
3023001,3,931
3023002,3,924
3023100,6,978
3023201,3,929
3023202,3,929
3023203,6,981
3023300,6,981
3023401,5,960
3023403,3,924
3023404,5,960
3023501,3,924
3023502,2,912
3023503,2,914
3023504,5,960
3023505,2,912
3023506,2,912
3023507,2,912
3023508,2,912
3023509,2,912
3023510,2,912
3023511,2,912
3023600,3,931
3023700,7,1013
3023800,3,931
3023900,7,1003
3024000,6,979
3024100,6,979
3024200,7,1003
3024300,7,1003
3024400,7,1003
3024601,1,878
3024602,1,897
3024603,1,897
3024701,5,961
3024702,2,904
3024703,3,931
3024800,1,878
3024901,6,986
3024902,7,1002
3025000,7,1006
3025100,7,1010
3025200,7,1018
3025300,4,939
3025400,2,914
3025500,7,1004
3025600,6,986
3025700,7,1024
3025800,6,979
3025900,6,979
3026000,5,963
3026100,6,984
3026200,6,986
3026300,7,1018
3026400,1,885
3026500,8,1040
3026600,7,1024
3026700,6,991
3026800,5,957
3026900,7,1024
3027000,6,994
3027100,3,930
3027200,6,986
3027300,4,947
3027600,6,986
3027700,3,923
3027802,1,896
3027900,1,896
3028002,1,896
3028003,6,975
3028004,1,896
3028005,6,975
3028006,6,975
3028007,2,905
3028008,2,905
3028009,3,924
3028010,3,924
3028011,1,896
3028012,2,916
3028013,1,896
3028100,2,902
3028200,1,896
3028400,4,943
3028500,4,943
3028600,4,943
3028700,4,943
3028800,2,914
3028900,2,914
3029000,2,914
3029100,5,956
3029200,4,943
3029302,6,989
3029303,4,941
3029304,5,958
3029305,4,937
3029400,5,961
3029500,4,941
3029600,5,965
3029700,8,1032
3029800,5,965
3029900,6,997
3030000,6,997
3030102,4,939
3030103,3,930
3030104,7,1000
3030105,6,978
3030106,6,990
3030201,6,976
3030202,4,944
3030300,6,990
3030400,6,976
3030500,6,976
3030903,3,928
3030904,3,928
3030905,2,912
3030906,2,912
3030908,2,910
3030909,1,881
3030910,1,878
3030911,1,878
3030912,2,902
3030913,1,890
3030914,2,902
3030915,2,905
3030916,2,905
3030917,2,910
3030918,2,903
3030919,2,903
3030920,2,910
3030921,2,903
3030922,2,903
3031001,3,932
3031002,4,938
3031100,2,910
3031200,3,918
3031301,2,900
3031304,4,948
3031306,4,944
3031308,5,965
3031309,7,1004
3031310,7,1004
3031311,7,1004
3031312,7,1004
3031313,4,939
3031314,5,965
3031401,3,918
3031403,1,896
3031404,5,973
3031405,4,948
3031406,5,965
3031501,1,896
3031504,1,896
3031505,4,941
3031506,1,896
3031507,3,929
3031508,4,941
3031509,3,929
3031510,3,929
3031511,3,929
3031800,3,928
3031900,2,908
3032001,2,908
3032100,2,908
3032200,2,908
3032401,5,961
3032402,4,941
3032403,5,965
3032404,5,965
3032405,5,965
3032502,9,1131
3032503,5,965
3032504,9,1077
3032600,9,1077
3032701,5,956
3032702,5,956
3032800,5,956
3032900,5,963
3033000,5,956
3033100,5,956
3033201,6,987
3033203,3,921
3033204,3,921
3033205,3,929
3033301,5,963
3033302,5,957
3033400,5,963
3033500,5,963
3033600,5,963
3033700,4,944
3033800,4,944
3033900,5,974
3034000,6,995
3034100,4,943
3034201,4,944
3034202,4,941
3034300,4,944
3034401,4,944
3034402,4,941
3034500,4,941
3034600,3,929
3034700,3,931
3034800,3,930
3034901,1,872
3034902,1,872
3034903,1,872
3034904,3,918
3034905,5,967
3034906,3,918
3034907,3,918
3034908,3,918
3035003,1,894
3035005,1,897
3035006,5,954
3035007,5,967
3035008,2,914
3035009,3,919
3035105,3,919
3035106,3,919
3035107,3,919
3035108,2,909
3035109,1,890
3035110,1,890
3035111,2,909
3035112,3,919
3035113,1,889
3035201,1,895
3035202,1,895
3035203,5,964
3035204,1,895
3035205,5,955
3035206,3,924
3035301,1,892
3035302,3,923
3035303,1,892
3035304,3,923
3035305,4,948
3035401,1,895
3035402,5,964
3035403,4,948
3035404,4,948
3035500,5,964
3035600,5,955
3035701,3,925
3035702,5,955
3035800,3,924
3035900,3,924
3036000,6,982
3036100,6,982
3036206,1,892
3036208,4,948
3036211,4,944
3036212,4,937
3036214,1,875
3036215,1,875
3036216,1,892
3036217,2,900
3036218,2,900
3036219,2,907
3036220,2,907
3036222,4,944
3036223,5,974
3036224,1,887
3036225,1,887
3036226,5,974
3036227,5,974
3036228,4,937
3036229,3,925
3036230,2,900
3036231,5,954
3036232,5,954
3036233,2,900
3036234,5,955
3036235,3,925
3036236,3,925
3036237,2,899
3036238,2,899
3036239,1,887
3036240,2,899
3036241,2,899
3036300,5,972
3036400,5,971
3036500,5,971
3036602,4,942
3036603,4,942
3036604,5,954
3036605,5,954
3036606,5,954
3036701,3,927
3036703,3,927
3036704,4,948
3036705,3,927
3036805,3,919
3036807,4,942
3036808,2,910
3036809,2,910
3036810,1,878
3036811,2,912
3036812,2,912
3036813,2,912
3036814,5,956
3036815,3,919
3036816,2,912
3036818,5,954
3036819,2,912
3036820,2,912
3036821,3,919
3036900,1,897
3037000,4,938
3037101,5,962
3037102,5,962
3037103,4,938
3037200,5,962
3037300,3,930
3037400,7,1008
3037500,6,980
3037600,6,980
3037700,3,931
3037800,6,980
3037900,4,938
3038000,2,902
3038103,2,917
3038104,1,869
3038105,1,883
3038106,1,890
3038107,1,878
3038108,2,917
3038109,1,854
3038110,2,917
3038111,1,890
3038112,1,854
3038113,1,854
3038114,1,894
3038202,4,940
3038209,5,965
3038211,6,980
3038213,2,917
3038214,3,922
3038215,2,911
3038216,3,922
3038217,3,931
3038218,6,987
3038219,4,940
3038220,3,922
3038221,3,922
3038223,4,953
3038225,5,971
3038227,5,972
3038228,5,972
3038229,6,980
3038230,5,971
3038231,5,971
3038232,4,952
3038233,4,946
3038234,4,946
3038235,5,962
3038236,4,938
3038237,4,938
3038238,3,922
3038239,4,951
3038240,4,951
3038241,4,951
3038243,4,951
3038244,4,951
3038303,4,938
3038304,2,911
3038306,3,930
3038308,1,875
3038309,3,930
3038310,2,911
3038311,2,909
3038500,1,858
3038600,1,858
3038701,1,858
3038800,1,858
3038901,1,858
3038903,2,912
3038904,3,927
3038905,3,927
3038906,4,948
3038907,3,927
3039000,2,912
3039100,1,888
3039200,2,917
3039300,3,923
3039402,1,894
3039404,2,904
3039405,2,904
3039406,1,894
3039502,4,940
3039504,4,940
3039508,3,923
3039511,3,919
3039512,3,922
3039514,4,952
3039517,2,904
3039518,4,951
3039519,4,936
3039521,3,929
3039522,3,925
3039523,3,922
3039524,4,936
3039525,3,919
3039526,4,936
3039527,3,929
3039528,4,936
3039529,3,929
3039530,3,929
3039531,4,941
3039532,4,941
3039533,5,961
3039534,5,961
3039535,5,961
3039536,4,941
3039601,1,883
3039602,1,888
3039703,1,859
3039704,1,892
3039708,1,880
3039709,1,880
3039710,1,883
3039711,1,886
3039712,1,890
3039713,1,890
3039714,2,915
3039715,1,889
3039716,1,889
3039718,2,903
3039719,2,903
3039720,1,880
3039721,1,876
3039722,1,859
3039723,1,870
3039724,1,890
3039725,1,861
3039726,1,861
3039727,1,870
3039804,2,902
3039805,1,894
3039806,1,890
3039807,1,894
3039808,1,894
3039810,2,902
3039811,3,919
3039812,2,902
3039813,3,921
3039814,2,902
3039815,2,902
3039816,3,919
3039817,2,902
3039818,3,921
3039819,3,921
3039820,3,921
3039821,2,902
3039900,1,888
3040001,1,881
3040002,1,892
3040101,1,881
3040104,1,877
3040105,2,902
3040106,2,902
3040107,1,876
3040109,1,877
3040110,1,870
3040111,1,882
3040112,1,877
3040113,1,882
3040114,1,882
3040115,1,876
3040116,1,869
3040117,1,869
3040401,2,901
3040602,3,932
3040604,4,940
3040700,4,940
3040800,3,932
3040900,3,932
3041003,3,932
3041101,3,922
3041200,3,922
3041300,3,932
3041400,3,922
3041500,3,922
3041600,3,922
3041700,3,927
3041800,3,927
3041901,3,932
3042000,3,932
3042500,4,937
3042600,4,937
3042700,3,921
3042800,4,937
3042900,4,937
3043000,4,937
3043100,3,921
3043200,5,962
3043300,4,937
3043400,4,937
3043500,4,937
3043600,1,897
3043700,7,1002
3043900,1,897
3044000,1,897
3044100,7,1002
3044200,7,1002
3044300,7,1008
3044400,7,1009
3044500,7,1009
3044601,1,897
3044602,1,897
3044700,1,897
3044801,3,927
3044802,1,897
3044900,3,927
3045001,2,914
3045002,3,927
3045100,3,927
3045200,4,940
3045500,4,940
3045600,4,940
3045700,6,984
3045800,6,984
3045900,2,914
3046001,2,914
3046002,2,914
3046100,1,895
3046200,2,914
3046300,1,895
3046400,2,914
3046500,2,914
3046600,2,914
3046700,5,957
3046800,2,914
3046901,3,921
3046902,3,921
3047000,3,921
3047100,4,941
3047200,4,941
3047300,3,921
3047401,4,941
3047402,3,921
3047403,4,941
3047500,3,921
3047600,1,894
3047700,3,925
3047801,3,921
3047802,3,925
3047900,3,921
3048000,3,921
3048100,3,925
3048201,3,925
3048202,3,925
3048300,4,940
3048400,3,921
3048500,3,921
3048600,3,921
3048700,4,940
3048800,3,921
3048900,2,909
3049000,4,943
3049100,2,909
3049200,4,943
3049300,3,921
3049400,3,921
3049500,2,909
3049600,2,909
3049701,1,889
3049702,2,914
3049800,1,889
3049900,3,920
3050000,4,943
3050100,3,932
3050200,3,925
3050300,3,921
3050400,3,921
3050500,1,894
3050600,3,921
3050700,1,878
3050800,2,913
3050900,1,878
3051000,1,894
3051100,2,906
3051200,2,913
3051300,1,888
3051400,3,917
3051501,2,906
3051502,1,888
3051601,1,888
3051602,1,888
3051701,3,917
3051702,1,888
3051703,2,907
3051704,2,907
3051800,3,917
3051900,1,889
3052001,2,914
3052002,2,914
3052100,2,914
3052200,2,905
3052300,2,905
3052401,1,894
3052402,4,954
3052403,3,932
3052404,3,932
3052405,1,861
3052500,1,894
3052600,1,889
3052700,3,921
3052800,3,921
3052900,1,883
3053000,2,905
3053100,1,883
3053200,1,894
3053300,4,941
3053400,4,941
3053500,3,921
3053601,2,907
3053701,2,907
3053800,5,973
3053900,5,973
3054000,6,992
3054100,5,973
3054200,1,892
3054301,6,992
3054302,6,992
3054401,5,973
3054402,2,915
3054500,5,973
3054601,2,915
3054700,2,915
3054800,1,894
3054900,1,894
3055000,1,892
3055100,2,907
3055200,1,892
3055300,2,907
3055400,1,892
3055500,1,892
3055600,1,892
3055700,3,932
3055800,1,897
3055900,1,861
3056000,1,897
3056100,1,897
3056200,6,985
3056300,6,985
3056400,7,1008
3056600,7,1024
3056700,5,965
3056800,5,965
3056900,5,965
3057000,7,1004
3057100,5,965
3057200,7,1008
3057300,7,1004
3057400,7,1003
3057500,7,1003
3057700,7,1008
3057800,9,1095
3057900,5,957
3058000,5,970
3058100,5,964
3058200,5,957
3058300,8,1034
3058400,5,964
3058500,5,964
3058600,8,1031
3058700,8,1031
3058800,8,1038
3058900,3,920
3059000,3,931
3059100,3,920
3059200,5,963
3059300,6,992
3059400,6,988
3059500,9,1095
3059600,6,992
3059700,6,988
3059800,3,931
3059900,3,932
3060000,2,911
3060100,5,963
3060200,6,982
3060300,8,1031
3060400,8,1053
3060500,8,1053
3060600,5,970
3060700,8,1045
3060800,8,1031
3061000,2,911
3061600,1,891
3061700,1,891
3061800,8,1044
3061900,4,954
3062000,6,981
3062100,7,1004
3062200,6,981
3062300,4,953
3062400,8,1044
3062500,8,1046
3062600,8,1046
3062700,8,1031
3062800,8,1051
3062900,8,1046
3063100,4,954
3063200,1,895
3063300,3,933
3063400,3,933
3063500,4,953
3063600,4,953
3063700,4,953
3063800,4,953
3063900,8,1044
3064000,4,953
3064200,8,1031
3064300,8,1031
3064400,8,1031
3064500,8,1031
3064600,8,1070
3064700,8,1070
3064800,8,1031
3064900,7,1003
3065000,7,1003
3065100,8,1042
3065200,8,1042
3065300,9,1099
3065400,8,1042
3065500,9,1099
3065600,8,1051
3065700,8,1031
3065800,8,1031
3065900,5,961
3066000,5,961
3066100,4,947
3066200,7,1002
3066300,8,1030
3066400,9,1096
3066500,8,1030
3066600,9,1096
3066700,4,947
3066800,4,947
3066900,7,1026
3067000,7,1026
3067100,5,970
3067200,5,970
3067300,9,1102
3067400,5,970
3067500,5,970
3067600,5,970
3067700,9,1092
3067800,9,1092
3067900,9,1102
3068000,9,1102
3068100,9,1102
3068200,9,1102
3068300,8,1042
3068400,10,1186
3068500,10,1186
3068600,9,1102
3068700,8,1074
3068800,8,1074
3068900,9,1102
3069000,6,992
3069100,9,1102
3069200,8,1042
3069300,8,1074
3069400,9,1089
3069500,9,1089
3069600,9,1089
3069700,5,973
3069800,8,1050
3069900,8,1050
3070100,7,1004
3070200,9,1099
3070300,6,992
3070400,9,1099
3070500,6,992
3070600,5,957
3070700,5,957
3070800,3,923
3070901,5,957
3070902,3,920
3071000,2,916
3071100,2,916
3071200,1,891
3071300,3,920
3071400,3,923
3071500,1,894
3071600,1,889
3071700,1,894
3071800,3,922
3071900,1,894
3072000,1,894
3072100,3,922
3072200,3,923
3072300,3,924
3072400,3,922
3072500,3,922
3072600,3,924
3072700,3,924
3072800,3,922
3072901,3,922
3072902,3,922
3073000,3,924
3073100,3,922
3073200,3,922
3073300,4,935
3073400,3,922
3073500,3,922
3073600,4,935
3073700,2,907
3073800,2,907
3073900,2,907
3074000,2,907
3074100,2,916
3074200,3,934
3074300,3,934
3074400,2,916
3074500,3,924
3074600,3,934
3074702,3,922
3074703,3,920
3074704,4,935
3074801,4,935
3074802,6,991
3074900,1,890
3075000,1,890
3075100,1,898
3075200,1,878
3075300,1,898
3075400,1,890
3075500,1,878
3075600,1,898
3075700,1,878
3075800,1,878
3075900,4,952
3076000,4,952
3076100,4,952
3076200,4,952
3076300,4,952
3076400,1,888
3076500,1,888
3076600,2,901
3076700,2,901
3076800,3,924
3076900,3,924
3077000,2,911
3077100,3,924
3077200,2,917
3077300,2,911
3077400,2,917
3077500,2,911
3077600,2,903
3077701,3,920
3077702,3,924
3077800,4,954
3077900,2,903
3078000,3,920
3078100,4,941
3078200,4,941
3078300,2,903
3078400,2,899
3078500,2,899
3078600,4,941
3078700,2,899
3078800,5,959
3078900,2,899
3079000,1,897
3079100,5,959
3079200,5,959
3079300,5,959
3079401,8,1032
